id,user_id,savings_id
6815,1958,34
6816,1958,7
6817,1958,8
6818,1958,12
6819,1958,15
6820,1958,22
6821,1959,16
6822,1959,45
6823,1960,38
6824,1960,39
6825,1960,46
6826,1960,15
6827,1960,27
6828,1961,43
6829,1961,17
6830,1961,18
6831,1961,19
6832,1961,55
6833,1961,29
6834,1962,57
6835,1962,28
6836,1962,15
6837,1963,1
6838,1963,37
6839,1963,16
6840,1963,17
6841,1963,48
6842,1963,20
6843,1964,38
6844,1964,46
6845,1964,15
6846,1964,49
6847,1964,22
6848,1964,29
6849,1965,25
6850,1965,27
6851,1965,1
6852,1966,32
6853,1966,43
6854,1966,53
6855,1967,48
6856,1967,21
6857,1967,38
6858,1967,31
6859,1968,27
6860,1968,31
6861,1969,8
6862,1969,34
6863,1969,56
6864,1969,30
6865,1970,27
6866,1971,24
6867,1972,30
6868,1973,33
6869,1974,49
6870,1974,58
6871,1974,33
6872,1974,39
6873,1975,49
6874,1975,46
6875,1975,55
6876,1976,29
6877,1976,47
6878,1977,12
6879,1977,13
6880,1977,45
6881,1977,50
6882,1977,24
6883,1977,58
6884,1978,17
6885,1979,4
6886,1979,39
6887,1979,44
6888,1979,47
6889,1979,18
6890,1979,56
6891,1980,26
6892,1981,46
6893,1981,3
6894,1981,38
6895,1981,47
6896,1982,2
6897,1982,7
6898,1982,12
6899,1982,13
6900,1982,29
6901,1983,10
6902,1983,14
6903,1984,52
6904,1985,18
6905,1985,42
6906,1985,11
6907,1986,9
6908,1986,43
6909,1986,41
6910,1987,7
6911,1987,15
6912,1987,48
6913,1987,47
6914,1987,51
6915,1987,31
6916,1988,5
6917,1988,42
6918,1988,45
6919,1988,14
6920,1988,56
6921,1988,28
6922,1989,33
6923,1989,36
6924,1989,54
6925,1989,31
6926,1990,3
6927,1990,26
6928,1990,10
6929,1990,39
6930,1991,3
6931,1991,36
6932,1991,7
6933,1991,50
6934,1991,25
6935,1992,2
6936,1992,40
6937,1992,10
6938,1992,12
6939,1992,46
6940,1992,31
6941,1993,32
6942,1993,13
6943,1993,46
6944,1993,15
6945,1993,17
6946,1994,9
6947,1994,36
6948,1994,1
6949,1994,30
6950,1995,56
6951,1995,58
6952,1995,19
6953,1996,10
6954,1996,21
6955,1996,46
6956,1997,40
6957,1997,41
6958,1997,12
6959,1998,43
6960,1998,30
6961,1998,15
6962,1999,3
6963,1999,6
6964,1999,13
6965,1999,49
6966,1999,58
6967,2000,40
6968,2000,9
6969,2000,10
6970,2000,5
6971,2001,49
6972,2001,36
6973,2002,32
6974,2002,33
6975,2002,35
6976,2002,37
6977,2002,47
6978,2002,18
6979,2003,48
6980,2003,30
6981,2003,31
6982,2004,51
6983,2005,36
6984,2005,5
6985,2005,4
6986,2005,44
6987,2005,22
6988,2005,58
6989,2006,17
6990,2006,15
6991,2006,45
6992,2006,7
6993,2007,28
6994,2007,21
6995,2008,40
6996,2008,9
6997,2008,8
6998,2008,19
6999,2008,56
7000,2009,37
7001,2009,40
7002,2009,43
7003,2009,18
7004,2009,22
7005,2010,16
7006,2010,32
7007,2011,27
7008,2011,29
7009,2012,48
7010,2012,33
7011,2012,18
7012,2012,36
7013,2013,48
7014,2013,1
7015,2013,51
7016,2013,55
7017,2014,34
7018,2014,20
7019,2014,30
7020,2014,31
7021,2015,48
7022,2015,20
7023,2015,24
7024,2015,26
7025,2015,30
7026,2016,34
7027,2016,39
7028,2016,12
7029,2016,24
7030,2016,25
7031,2017,25
7032,2017,52
7033,2017,20
7034,2018,2
7035,2018,7
7036,2018,46
7037,2018,15
7038,2018,51
7039,2018,26
7040,2019,50
7041,2019,11
7042,2020,39
7043,2020,8
7044,2020,7
7045,2020,19
7046,2020,21
7047,2021,56
7048,2021,45
7049,2022,1
7050,2022,44
7051,2022,15
7052,2023,2
7053,2024,7
7054,2024,11
7055,2024,13
7056,2024,17
7057,2024,20
7058,2024,27
7059,2025,42
7060,2025,11
7061,2025,45
7062,2025,15
7063,2026,9
7064,2026,43
7065,2026,23
7066,2026,47
7067,2027,19
7068,2027,3
7069,2027,22
7070,2027,31
7071,2028,25
7072,2028,36
7073,2028,29
7074,2028,30
7075,2029,19
7076,2029,37
7077,2030,37
7078,2030,38
7079,2031,58
7080,2031,51
7081,2031,12
7082,2031,47
7083,2032,50
7084,2033,2
7085,2033,34
7086,2033,5
7087,2034,1
7088,2034,39
7089,2035,1
7090,2035,39
7091,2035,11
7092,2035,56
7093,2035,27
7094,2036,33
7095,2036,37
7096,2036,14
7097,2036,58
7098,2036,31
7099,2037,7
7100,2037,9
7101,2037,11
7102,2037,18
7103,2037,31
7104,2038,36
7105,2038,23
7106,2038,30
7107,2038,15
7108,2039,48
7109,2039,44
7110,2040,8
7111,2040,37
7112,2040,21
7113,2040,15
7114,2041,8
7115,2041,49
7116,2041,20
7117,2042,36
7118,2042,5
7119,2042,22
7120,2042,44
7121,2043,7
7122,2043,18
7123,2043,21
7124,2043,55
7125,2043,56
7126,2044,1
7127,2045,49
7128,2045,28
7129,2045,38
7130,2045,55
7131,2046,38
7132,2046,39
7133,2046,41
7134,2046,44
7135,2046,48
7136,2046,26
7137,2047,5
7138,2047,34
7139,2047,45
7140,2047,14
7141,2048,12
7142,2049,41
7143,2049,2
7144,2049,44
7145,2050,5
7146,2050,11
7147,2050,15
7148,2050,52
7149,2050,23
7150,2050,28
7151,2051,44
7152,2051,38
7153,2051,14
7154,2052,28
7155,2053,12
7156,2053,4
7157,2053,37
7158,2054,1
7159,2054,43
7160,2054,14
7161,2054,18
7162,2054,51
7163,2054,28
7164,2055,9
7165,2056,1
7166,2056,50
7167,2056,9
7168,2057,37
7169,2057,14
7170,2058,48
7171,2058,32
7172,2058,13
7173,2058,15
7174,2059,2
7175,2059,8
7176,2059,18
7177,2059,21
7178,2059,25
7179,2060,48
7180,2060,44
7181,2060,47
7182,2061,8
7183,2061,56
7184,2061,52
7185,2062,17
7186,2062,10
7187,2062,4
7188,2063,52
7189,2063,12
7190,2064,45
7191,2064,37
7192,2065,40
7193,2066,32
7194,2066,34
7195,2066,35
7196,2066,14
7197,2066,27
7198,2067,41
7199,2067,14
7200,2067,6
7201,2068,26
7202,2069,10
7203,2070,21
7204,2071,16
7205,2071,24
7206,2071,6
7207,2072,4
7208,2072,6
7209,2072,15
7210,2072,16
7211,2072,25
7212,2072,29
7213,2073,24
7214,2073,41
7215,2073,19
7216,2074,20
7217,2074,36
7218,2074,45
7219,2075,14
7220,2076,2
7221,2076,42
7222,2076,5
7223,2077,25
7224,2077,6
7225,2077,22
7226,2078,19
7227,2079,51
7228,2079,30
7229,2080,19
7230,2080,25
7231,2080,43
7232,2080,13
7233,2081,40
7234,2081,4
7235,2081,47
7236,2082,1
7237,2082,42
7238,2082,44
7239,2082,38
7240,2083,30
7241,2084,14
7242,2084,23
7243,2085,56
7244,2085,50
7245,2085,3
7246,2085,28
7247,2086,36
7248,2086,43
7249,2086,12
7250,2086,15
7251,2086,18
7252,2086,53
7253,2087,32
7254,2087,40
7255,2087,11
7256,2087,13
7257,2087,46
7258,2088,1
7259,2088,13
7260,2088,21
7261,2088,55
7262,2088,27
7263,2089,24
7264,2089,2
7265,2089,39
7266,2090,57
7267,2090,12
7268,2091,43
7269,2091,49
7270,2091,50
7271,2091,25
7272,2091,30
7273,2092,3
7274,2092,6
7275,2092,11
7276,2092,12
7277,2092,24
7278,2092,29
7279,2093,35
7280,2093,3
7281,2093,41
7282,2093,46
7283,2093,16
7284,2093,51
7285,2094,24
7286,2094,35
7287,2094,11
7288,2094,54
7289,2095,17
7290,2095,20
7291,2095,53
7292,2095,25
7293,2095,58
7294,2096,9
7295,2096,50
7296,2097,8
7297,2097,56
7298,2097,44
7299,2097,53
7300,2098,11
7301,2098,13
7302,2098,16
7303,2098,50
7304,2098,27
7305,2098,28
7306,2099,32
7307,2100,52
7308,2101,35
7309,2101,4
7310,2101,10
7311,2101,11
7312,2101,53
7313,2102,46
7314,2102,31
7315,2103,33
7316,2103,37
7317,2103,43
7318,2103,16
7319,2103,51
7320,2104,3
7321,2104,16
7322,2104,19
7323,2104,51
7324,2104,26
7325,2105,3
7326,2105,19
7327,2105,27
7328,2105,11
7329,2106,16
7330,2106,11
7331,2106,4
7332,2106,53
7333,2107,32
7334,2107,33
7335,2107,1
7336,2107,38
7337,2108,53
7338,2108,15
7339,2109,57
7340,2109,35
7341,2109,49
7342,2110,47
7343,2111,48
7344,2111,49
7345,2111,5
7346,2111,9
7347,2112,20
7348,2113,57
7349,2113,50
7350,2113,13
7351,2113,47
7352,2114,11
7353,2115,26
7354,2115,20
7355,2116,53
7356,2117,41
7357,2117,42
7358,2117,13
7359,2117,47
7360,2117,31
7361,2118,39
7362,2119,40
7363,2119,2
7364,2119,13
7365,2119,7
7366,2120,56
7367,2120,53
7368,2120,21
7369,2120,7
7370,2121,34
7371,2121,41
7372,2121,47
7373,2121,49
7374,2121,51
7375,2121,26
7376,2122,18
7377,2123,39
7378,2123,11
7379,2123,17
7380,2123,53
7381,2123,54
7382,2123,24
7383,2124,6
7384,2125,2
7385,2125,42
7386,2125,11
7387,2125,48
7388,2125,23
7389,2126,46
7390,2126,15
7391,2127,50
7392,2128,10
7393,2128,51
7394,2128,45
7395,2128,38
7396,2129,38
7397,2129,42
7398,2129,45
7399,2129,6
7400,2130,19
7401,2130,6
7402,2131,45
7403,2131,51
7404,2131,52
7405,2131,20
7406,2131,31
7407,2132,33
7408,2132,37
7409,2132,9
7410,2132,13
7411,2132,16
7412,2133,24
7413,2134,34
7414,2134,29
7415,2135,24
7416,2135,32
7417,2135,21
7418,2136,40
7419,2136,43
7420,2136,44
7421,2136,50
7422,2136,23
7423,2137,32
7424,2137,26
7425,2138,33
7426,2138,46
7427,2139,3
7428,2139,6
7429,2139,39
7430,2139,47
7431,2139,16
7432,2139,49
7433,2140,22
7434,2141,58
7435,2141,44
7436,2141,5
7437,2142,32
7438,2142,22
7439,2143,33
7440,2143,49
7441,2144,17
7442,2144,27
7443,2144,14
7444,2144,49
7445,2145,32
7446,2145,9
7447,2145,51
7448,2145,36
7449,2146,41
7450,2146,2
7451,2147,4
7452,2147,7
7453,2147,54
7454,2147,55
7455,2147,28
7456,2148,40
7457,2148,26
7458,2148,35
7459,2149,2
7460,2149,12
7461,2149,44
7462,2149,45
7463,2149,18
7464,2149,24
7465,2150,2
7466,2150,4
7467,2150,5
7468,2151,9
7469,2151,50
7470,2151,21
7471,2151,54
7472,2151,56
7473,2151,31
7474,2152,32
7475,2152,36
7476,2152,37
7477,2152,47
7478,2152,48
7479,2152,57
7480,2153,17
7481,2153,52
7482,2154,40
7483,2154,58
7484,2154,30
7485,2154,47
7486,2155,8
7487,2155,14
7488,2155,51
7489,2155,21
7490,2155,30
7491,2156,9
7492,2156,16
7493,2156,51
7494,2156,54
7495,2156,24
7496,2157,1
7497,2157,38
7498,2157,9
7499,2157,45
7500,2157,57
7501,2158,33
7502,2158,3
7503,2158,40
7504,2158,26
7505,2158,27
7506,2159,3
7507,2159,4
7508,2159,35
7509,2159,11
7510,2159,16
7511,2159,25
7512,2160,35
7513,2160,52
7514,2160,30
7515,2161,17
7516,2161,53
7517,2161,39
7518,2162,49
7519,2162,29
7520,2162,14
7521,2162,47
7522,2163,32
7523,2163,52
7524,2163,13
7525,2164,26
7526,2164,19
7527,2165,33
7528,2165,43
7529,2165,13
7530,2165,22
7531,2165,56
7532,2165,31
7533,2166,37
7534,2166,5
7535,2166,41
7536,2166,44
7537,2166,47
7538,2166,55
7539,2167,8
7540,2167,41
7541,2167,14
7542,2167,17
7543,2167,54
7544,2168,50
7545,2169,11
7546,2170,14
7547,2171,24
7548,2171,31
7549,2172,2
7550,2172,43
7551,2172,45
7552,2172,16
7553,2172,19
7554,2173,4
7555,2173,39
7556,2173,10
7557,2173,24
7558,2173,25
7559,2174,10
7560,2174,28
7561,2174,31
7562,2174,23
7563,2175,32
7564,2175,44
7565,2175,45
7566,2175,15
7567,2175,53
7568,2175,57
7569,2176,43
7570,2177,19
7571,2177,6
7572,2177,15
7573,2178,24
7574,2178,33
7575,2178,18
7576,2179,19
7577,2179,42
7578,2179,3
7579,2179,5
7580,2180,35
7581,2180,7
7582,2180,11
7583,2180,19
7584,2180,29
7585,2181,4
7586,2181,39
7587,2181,14
7588,2181,20
7589,2181,55
7590,2181,57
7591,2182,34
7592,2182,40
7593,2182,9
7594,2182,50
7595,2182,19
7596,2183,7
7597,2184,58
7598,2184,50
7599,2184,45
7600,2184,38
7601,2185,22
7602,2186,9
7603,2186,43
7604,2186,45
7605,2187,16
7606,2187,51
7607,2187,28
7608,2188,32
7609,2188,6
7610,2188,46
7611,2188,19
7612,2188,24
7613,2188,31
7614,2189,27
7615,2189,12
7616,2190,2
7617,2191,38
7618,2191,41
7619,2191,51
7620,2191,22
7621,2191,57
7622,2192,3
7623,2192,12
7624,2192,48
7625,2192,53
7626,2192,57
7627,2192,25
7628,2193,16
7629,2193,36
7630,2193,13
7631,2193,38
7632,2194,2
7633,2194,5
7634,2194,6
7635,2194,22
7636,2194,24
7637,2195,57
7638,2195,26
7639,2195,44
7640,2196,32
7641,2196,2
7642,2196,45
7643,2196,23
7644,2196,22
7645,2196,55
7646,2197,21
7647,2198,17
7648,2198,38
7649,2198,23
7650,2199,17
7651,2199,19
7652,2199,36
7653,2199,29
7654,2200,32
7655,2200,17
7656,2201,34
7657,2201,12
7658,2202,29
7659,2203,50
7660,2203,35
7661,2203,37
7662,2203,22
7663,2204,16
7664,2204,42
7665,2204,43
7666,2205,35
7667,2205,3
7668,2205,12
7669,2205,29
7670,2206,17
7671,2206,27
7672,2207,8
7673,2208,1
7674,2208,14
7675,2208,47
7676,2208,53
7677,2208,31
7678,2209,32
7679,2210,4
7680,2210,7
7681,2210,43
7682,2210,46
7683,2210,47
7684,2210,21
7685,2211,3
7686,2211,42
7687,2211,13
7688,2211,19
7689,2211,58
7690,2212,24
7691,2212,9
7692,2212,13
7693,2213,3
7694,2213,39
7695,2213,13
7696,2213,19
7697,2213,20
7698,2213,31
7699,2214,40
7700,2214,26
7701,2214,45
7702,2215,58
7703,2216,1
7704,2216,34
7705,2216,44
7706,2217,11
7707,2218,33
7708,2218,42
7709,2218,44
7710,2218,13
7711,2218,16
7712,2218,18
7713,2219,3
7714,2219,28
7715,2219,37
7716,2220,40
7717,2220,13
7718,2220,48
7719,2220,52
7720,2220,53
7721,2221,4
7722,2221,37
7723,2221,7
7724,2221,8
7725,2221,18
7726,2221,51
7727,2222,10
7728,2223,32
7729,2223,33
7730,2223,4
7731,2224,3
7732,2224,21
7733,2224,30
7734,2225,17
7735,2226,38
7736,2226,41
7737,2226,46
7738,2226,17
7739,2226,52
7740,2227,9
7741,2228,8
7742,2228,14
7743,2228,17
7744,2228,54
7745,2228,29
7746,2229,4
7747,2229,37
7748,2229,36
7749,2229,8
7750,2229,25
7751,2230,26
7752,2230,5
7753,2230,46
7754,2231,40
7755,2231,26
7756,2231,4
7757,2231,29
7758,2232,56
7759,2232,51
7760,2232,37
7761,2233,37
7762,2233,5
7763,2233,39
7764,2233,52
7765,2233,58
7766,2234,1
7767,2234,3
7768,2234,51
7769,2234,57
7770,2234,27
7771,2234,25
7772,2235,23
7773,2236,24
7774,2236,33
7775,2236,43
7776,2236,44
7777,2237,54
7778,2237,8
7779,2237,42
7780,2237,6
7781,2238,34
7782,2238,10
7783,2238,16
7784,2238,52
7785,2238,57
7786,2238,26
7787,2239,32
7788,2239,14
7789,2240,13
7790,2241,33
7791,2241,42
7792,2241,11
7793,2241,31
7794,2242,56
7795,2242,37
7796,2242,31
7797,2243,12
7798,2243,13
7799,2244,57
7800,2245,57
7801,2245,7
7802,2246,43
7803,2246,54
7804,2247,40
7805,2247,17
7806,2247,5
7807,2247,21
7808,2248,40
7809,2248,22
7810,2249,56
7811,2249,1
7812,2249,32
7813,2249,30
7814,2250,53
7815,2251,16
7816,2251,28
7817,2252,3
7818,2252,37
7819,2252,40
7820,2252,26
7821,2252,31
7822,2253,26
7823,2254,36
7824,2254,6
7825,2254,42
7826,2254,18
7827,2254,50
7828,2254,20
7829,2255,9
7830,2255,57
7831,2256,32
7832,2256,54
7833,2256,7
7834,2257,35
7835,2257,6
7836,2257,46
7837,2257,18
7838,2257,28
7839,2258,1
7840,2258,19
7841,2258,12
7842,2258,47
7843,2259,50
7844,2259,44
7845,2259,15
7846,2260,4
7847,2260,45
7848,2260,7
7849,2261,16
7850,2261,33
7851,2261,36
7852,2262,26
7853,2262,12
7854,2262,5
7855,2262,55
7856,2263,1
7857,2263,37
7858,2264,41
7859,2264,18
7860,2264,17
7861,2264,39
7862,2265,57
7863,2265,19
7864,2265,54
7865,2266,48
7866,2266,41
7867,2266,4
7868,2266,55
7869,2267,34
7870,2267,43
7871,2267,14
7872,2267,23
7873,2267,58
7874,2268,48
7875,2268,57
7876,2269,18
7877,2269,31
7878,2269,23
7879,2270,57
7880,2270,18
7881,2270,4
7882,2271,49
7883,2271,27
7884,2271,22
7885,2271,51
7886,2272,4
7887,2272,43
7888,2272,44
7889,2272,49
7890,2272,54
7891,2272,31
7892,2273,35
7893,2273,41
7894,2273,18
7895,2273,21
7896,2273,55
7897,2273,56
7898,2274,11
7899,2275,53
7900,2276,49
7901,2276,10
7902,2277,36
7903,2278,56
7904,2278,4
7905,2278,37
7906,2278,46
7907,2279,33
7908,2279,27
7909,2279,47
7910,2280,53
7911,2280,46
7912,2281,33
7913,2281,4
7914,2281,53
7915,2282,34
7916,2282,2
7917,2282,37
7918,2282,15
7919,2282,50
7920,2283,2
7921,2283,35
7922,2283,43
7923,2283,14
7924,2283,16
7925,2283,25
7926,2284,4
7927,2284,5
7928,2284,36
7929,2284,46
7930,2284,48
7931,2284,56
7932,2285,36
7933,2285,5
7934,2285,55
7935,2286,7
7936,2287,33
7937,2287,40
7938,2287,10
7939,2287,46
7940,2287,24
7941,2288,48
7942,2288,17
7943,2288,35
7944,2288,55
7945,2289,41
7946,2290,16
7947,2290,43
7948,2290,36
7949,2291,9
7950,2291,29
7951,2291,33
7952,2292,32
7953,2292,1
7954,2292,2
7955,2292,4
7956,2292,50
7957,2292,55
7958,2293,43
7959,2293,27
7960,2293,29
7961,2293,39
7962,2294,34
7963,2294,37
7964,2295,51
7965,2296,3
7966,2296,8
7967,2296,13
7968,2296,14
7969,2296,22
7970,2296,25
7971,2297,34
7972,2297,58
7973,2297,22
7974,2298,24
7975,2298,37
7976,2299,8
7977,2299,15
7978,2300,1
7979,2300,33
7980,2301,45
7981,2301,4
7982,2301,5
7983,2301,6
7984,2302,1
7985,2302,36
7986,2302,6
7987,2302,57
7988,2303,40
7989,2303,19
7990,2303,5
7991,2303,54
7992,2304,27
7993,2304,43
7994,2305,35
7995,2305,3
7996,2305,36
7997,2305,39
7998,2305,52
7999,2305,24
8000,2306,24
8001,2306,49
8002,2306,4
8003,2306,7
8004,2307,58
8005,2307,23
8006,2308,5
8007,2308,9
8008,2308,42
8009,2308,22
8010,2308,56
8011,2309,37
8012,2309,39
8013,2309,46
8014,2309,47
8015,2309,27
8016,2310,34
8017,2310,5
8018,2310,17
8019,2310,20
8020,2310,21
8021,2311,3
8022,2311,36
8023,2311,5
8024,2311,7
8025,2311,55
8026,2311,30
8027,2312,26
8028,2312,58
8029,2312,11
8030,2313,40
8031,2313,29
8032,2314,13
8033,2314,29
8034,2314,46
8035,2314,22
8036,2315,45
8037,2315,23
8038,2315,25
8039,2315,26
8040,2315,28
8041,2315,57
8042,2316,43
8043,2316,17
8044,2316,51
8045,2316,55
8046,2316,25
8047,2316,30
8048,2317,49
8049,2317,18
8050,2317,19
8051,2318,2
8052,2318,10
8053,2318,12
8054,2318,17
8055,2318,18
8056,2318,27
8057,2319,4
8058,2319,8
8059,2319,14
8060,2319,46
8061,2319,55
8062,2319,31
8063,2320,56
8064,2320,10
8065,2320,42
8066,2320,53
8067,2321,1
8068,2321,35
8069,2321,9
8070,2321,11
8071,2321,29
8072,2322,27
8073,2322,10
8074,2322,19
8075,2322,45
8076,2323,4
8077,2324,17
8078,2324,58
8079,2325,17
8080,2325,37
8081,2326,32
8082,2326,18
8083,2326,12
8084,2326,34
8085,2327,12
8086,2327,18
8087,2327,19
8088,2327,21
8089,2327,27
8090,2328,16
8091,2329,26
8092,2329,31
8093,2330,9
8094,2330,4
8095,2330,46
8096,2331,27
8097,2331,45
8098,2331,14
8099,2331,23
8100,2332,55
8101,2333,8
8102,2333,43
8103,2333,51
8104,2333,53
8105,2333,22
8106,2333,56
8107,2334,33
8108,2335,9
8109,2335,42
8110,2335,16
8111,2335,17
8112,2335,24
8113,2335,57
8114,2336,57
8115,2336,12
8116,2336,20
8117,2336,17
8118,2337,24
8119,2338,11
8120,2338,30
8121,2338,39
8122,2339,49
8123,2339,18
8124,2339,13
8125,2339,54
8126,2340,35
8127,2340,7
8128,2340,55
8129,2340,28
8130,2340,30
8131,2341,56
8132,2341,33
8133,2341,3
8134,2341,28
8135,2342,53
8136,2342,9
8137,2342,27
8138,2342,45
8139,2343,5
8140,2343,35
8141,2343,13
8142,2343,38
8143,2344,56
8144,2344,25
8145,2344,22
8146,2345,36
8147,2346,6
8148,2346,7
8149,2346,40
8150,2346,39
8151,2346,15
8152,2347,32
8153,2347,8
8154,2347,10
8155,2347,47
8156,2347,21
8157,2347,28
8158,2348,6
8159,2348,41
8160,2348,12
8161,2348,49
8162,2348,25
8163,2348,26
8164,2349,2
8165,2349,36
8166,2349,44
8167,2349,50
8168,2349,20
8169,2349,54
8170,2350,49
8171,2350,13
8172,2350,41
8173,2351,21
8174,2351,13
8175,2351,55
8176,2352,2
8177,2352,3
8178,2352,14
8179,2352,19
8180,2352,22
8181,2352,28
8182,2353,1
8183,2353,47
8184,2354,48
8185,2354,44
8186,2354,37
8187,2355,11
8188,2355,4
8189,2355,52
8190,2356,32
8191,2356,10
8192,2356,44
8193,2356,16
8194,2356,49
8195,2356,30
8196,2357,24
8197,2357,49
8198,2357,15
8199,2358,8
8200,2359,8
8201,2359,27
8202,2359,52
8203,2360,49
8204,2361,20
8205,2361,37
8206,2362,1
8207,2362,3
8208,2362,6
8209,2362,26
8210,2362,31
8211,2363,56
8212,2363,36
8213,2363,13
8214,2364,35
8215,2364,4
8216,2364,10
8217,2364,25
8218,2364,58
8219,2365,25
8220,2365,46
8221,2366,44
8222,2366,49
8223,2366,19
8224,2366,51
8225,2366,54
8226,2366,25
8227,2367,41
8228,2367,19
8229,2368,29
8230,2368,46
8231,2369,2
8232,2369,6
8233,2369,12
8234,2369,48
8235,2369,19
8236,2369,53
8237,2370,42
8238,2370,30
8239,2370,31
8240,2371,35
8241,2371,45
8242,2371,14
8243,2371,22
8244,2372,1
8245,2372,12
8246,2372,48
8247,2372,17
8248,2372,56
8249,2373,40
8250,2373,12
8251,2373,16
8252,2373,24
8253,2373,31
8254,2374,49
8255,2374,58
8256,2374,42
8257,2375,3
8258,2375,41
8259,2375,10
8260,2375,26
8261,2376,42
8262,2376,10
8263,2376,56
8264,2376,58
8265,2376,31
8266,2377,12
8267,2378,52
8268,2378,21
8269,2379,48
8270,2379,17
8271,2379,52
8272,2379,23
8273,2380,41
8274,2380,17
8275,2380,23
8276,2380,55
8277,2380,24
8278,2381,57
8279,2381,58
8280,2381,46
8281,2382,37
8282,2382,14
8283,2382,7
8284,2383,41
8285,2383,14
8286,2383,25
8287,2383,57
8288,2383,30
8289,2384,26
8290,2384,52
8291,2384,14
8292,2384,44
8293,2385,24
8294,2385,8
8295,2385,5
8296,2385,54
8297,2386,17
8298,2386,1
8299,2387,54
8300,2387,33
8301,2387,46
8302,2388,1
8303,2388,8
8304,2388,40
8305,2388,52
8306,2388,53
8307,2388,29
8308,2389,33
8309,2389,2
8310,2389,35
8311,2389,17
8312,2389,23
8313,2390,19
8314,2390,51
8315,2390,24
8316,2390,25
8317,2390,26
8318,2391,9
8319,2391,12
8320,2392,40
8321,2392,1
8322,2392,44
8323,2392,45
8324,2393,38
8325,2394,35
8326,2394,38
8327,2394,46
8328,2394,23
8329,2394,24
8330,2394,28
8331,2395,38
8332,2395,43
8333,2395,11
8334,2395,46
8335,2395,52
8336,2395,56
8337,2396,17
8338,2397,6
8339,2397,8
8340,2397,11
8341,2397,44
8342,2397,29
8343,2398,35
8344,2398,11
8345,2398,54
8346,2398,23
8347,2398,24
8348,2398,31
8349,2399,1
8350,2400,57
8351,2400,20
8352,2401,45
8353,2401,54
8354,2401,39
8355,2402,16
8356,2402,18
8357,2402,4
8358,2402,29
8359,2403,33
8360,2403,39
8361,2403,41
8362,2403,13
8363,2403,46
8364,2403,25
8365,2404,29
8366,2404,13
8367,2405,48
8368,2405,9
8369,2405,52
8370,2406,26
8371,2406,54
8372,2407,2
8373,2407,10
8374,2407,58
8375,2408,10
8376,2408,27
8377,2409,1
8378,2409,47
8379,2409,49
8380,2409,53
8381,2409,24
8382,2409,27
8383,2410,21
8384,2410,37
8385,2410,54
8386,2410,30
8387,2411,56
8388,2411,3
8389,2411,28
8390,2411,47
8391,2412,41
8392,2412,58
8393,2412,35
8394,2412,13
8395,2413,20
8396,2413,37
8397,2413,30
8398,2414,3
8399,2414,12
8400,2414,45
8401,2414,56
8402,2414,58
8403,2414,28
8404,2415,1
8405,2415,20
8406,2415,31
8407,2416,1
8408,2417,32
8409,2417,37
8410,2417,17
8411,2417,55
8412,2417,25
8413,2418,43
8414,2418,37
8415,2418,39
8416,2419,48
8417,2419,19
8418,2419,11
8419,2419,30
8420,2420,40
8421,2420,26
8422,2420,13
8423,2421,37
8424,2421,8
8425,2421,42
8426,2421,45
8427,2421,48
8428,2421,25
8429,2422,4
8430,2422,53
8431,2422,46
8432,2422,14
8433,2423,9
8434,2423,35
8435,2423,29
8436,2424,48
8437,2424,18
8438,2424,34
8439,2424,22
8440,2425,8
8441,2425,18
8442,2425,3
8443,2425,28
8444,2426,1
8445,2426,10
8446,2426,27
8447,2426,55
8448,2427,39
8449,2428,17
8450,2428,22
8451,2429,12
8452,2430,2
8453,2430,35
8454,2430,39
8455,2430,8
8456,2430,11
8457,2430,26
8458,2431,48
8459,2431,27
8460,2431,5
8461,2431,38
8462,2432,2
8463,2433,1
8464,2433,5
8465,2433,39
8466,2433,49
8467,2433,52
8468,2434,52
8469,2435,2
8470,2435,6
8471,2435,41
8472,2435,19
8473,2435,22
8474,2435,27
8475,2436,40
8476,2436,26
8477,2436,37
8478,2437,17
8479,2437,43
8480,2438,36
8481,2438,21
8482,2439,29
8483,2439,37
8484,2439,50
8485,2439,13
8486,2440,4
8487,2440,29
8488,2441,3
8489,2441,36
8490,2441,6
8491,2441,55
8492,2442,28
8493,2442,31
8494,2443,32
8495,2443,18
8496,2443,10
8497,2443,45
8498,2444,14
8499,2444,48
8500,2444,51
8501,2444,20
8502,2444,55
8503,2445,32
8504,2445,41
8505,2445,10
8506,2445,52
8507,2446,7
8508,2446,10
8509,2446,43
8510,2446,52
8511,2446,56
8512,2447,25
8513,2447,2
8514,2447,26
8515,2448,52
8516,2449,9
8517,2449,13
8518,2450,2
8519,2450,38
8520,2450,12
8521,2450,45
8522,2450,46
8523,2450,51
8524,2451,2
8525,2451,5
8526,2451,42
8527,2451,11
8528,2451,47
8529,2451,21
8530,2452,5
8531,2452,7
8532,2453,33
8533,2453,27
8534,2454,5
8535,2454,13
8536,2454,53
8537,2454,54
8538,2454,57
8539,2455,53
8540,2456,16
8541,2456,1
8542,2456,43
8543,2456,13
8544,2457,40
8545,2457,10
8546,2457,27
8547,2458,34
8548,2458,39
8549,2458,11
8550,2458,51
8551,2458,23
8552,2459,35
8553,2460,33
8554,2460,50
8555,2460,58
8556,2460,28
8557,2461,24
8558,2461,22
8559,2462,40
8560,2462,49
8561,2463,48
8562,2464,50
