id,user_id,deposit_id
6241,2081,38
6242,2081,11
6243,2081,30
6244,2082,2
6245,2082,11
6246,2082,12
6247,2083,8
6248,2083,19
6249,2083,22
6250,2084,21
6251,2084,36
6252,2084,28
6253,2085,18
6254,2085,11
6255,2085,6
6256,2086,18
6257,2086,35
6258,2086,5
6259,2087,16
6260,2087,6
6261,2087,31
6262,2088,1
6263,2088,19
6264,2088,6
6265,2089,1
6266,2089,10
6267,2089,15
6268,2090,8
6269,2090,12
6270,2090,6
6271,2091,27
6272,2091,21
6273,2091,38
6274,2092,8
6275,2092,17
6276,2092,30
6277,2093,8
6278,2093,25
6279,2093,31
6280,2094,2
6281,2094,37
6282,2094,15
6283,2095,19
6284,2095,36
6285,2095,21
6286,2096,19
6287,2096,5
6288,2096,6
6289,2097,32
6290,2097,1
6291,2097,15
6292,2098,24
6293,2098,13
6294,2098,7
6295,2099,5
6296,2099,13
6297,2099,38
6298,2100,3
6299,2100,14
6300,2100,31
6301,2101,1
6302,2101,14
6303,2101,6
6304,2102,24
6305,2102,1
6306,2102,29
6307,2103,7
6308,2103,38
6309,2103,39
6310,2104,25
6311,2104,13
6312,2104,38
6313,2105,19
6314,2105,7
6315,2105,23
6316,2106,18
6317,2106,28
6318,2106,38
6319,2107,25
6320,2107,11
6321,2107,6
6322,2108,33
6323,2108,10
6324,2108,28
6325,2109,17
6326,2109,26
6327,2109,39
6328,2110,8
6329,2110,25
6330,2110,38
6331,2111,17
6332,2111,19
6333,2111,15
6334,2112,32
6335,2112,37
6336,2112,5
6337,2113,12
6338,2113,30
6339,2113,31
6340,2114,24
6341,2114,28
6342,2114,29
6343,2115,8
6344,2115,16
6345,2115,15
6346,2116,2
6347,2116,36
6348,2116,23
6349,2117,21
6350,2117,36
6351,2117,4
6352,2118,24
6353,2118,25
6354,2118,28
6355,2119,4
6356,2119,36
6357,2119,31
6358,2120,27
6359,2120,29
6360,2120,6
6361,2121,1
6362,2121,37
6363,2121,25
6364,2122,4
6365,2122,13
6366,2122,38
6367,2123,24
6368,2123,33
6369,2123,9
6370,2124,15
6371,2124,39
6372,2124,7
6373,2125,26
6374,2125,5
6375,2125,23
6376,2126,8
6377,2126,35
6378,2126,20
6379,2127,13
6380,2127,14
6381,2127,7
6382,2128,24
6383,2128,3
6384,2128,38
6385,2129,8
6386,2129,37
6387,2129,23
6388,2130,34
6389,2130,6
6390,2130,15
6391,2131,17
6392,2131,36
6393,2131,6
6394,2132,12
6395,2132,5
6396,2132,22
6397,2133,24
6398,2133,12
6399,2133,6
6400,2134,26
6401,2134,38
6402,2134,23
6403,2135,1
6404,2135,36
6405,2135,12
6406,2136,24
6407,2136,28
6408,2136,20
6409,2137,27
6410,2137,29
6411,2137,23
6412,2138,32
6413,2138,1
6414,2138,36
6415,2139,3
6416,2139,38
6417,2139,7
6418,2140,25
6419,2140,17
6420,2140,23
6421,2141,16
6422,2141,26
6423,2141,36
6424,2142,34
6425,2142,27
6426,2142,12
6427,2143,35
6428,2143,12
6429,2143,15
6430,2144,16
6431,2144,3
6432,2144,21
6433,2145,26
6434,2145,27
6435,2145,39
6436,2146,5
6437,2146,4
6438,2146,20
6439,2147,17
6440,2147,6
6441,2147,15
6442,2148,10
6443,2148,2
6444,2148,36
6445,2149,16
6446,2149,13
6447,2149,22
6448,2150,29
6449,2150,14
6450,2150,31
6451,2151,16
6452,2151,27
6453,2151,36
6454,2152,33
6455,2152,35
6456,2152,20
6457,2153,32
6458,2153,20
6459,2153,30
6460,2154,10
6461,2154,2
6462,2154,38
6463,2155,18
6464,2155,34
6465,2155,10
6466,2156,5
6467,2156,3
6468,2156,37
6469,2157,10
6470,2157,19
6471,2157,22
6472,2158,24
6473,2158,26
6474,2158,32
6475,2159,9
6476,2159,34
6477,2159,21
6478,2160,8
6479,2160,19
6480,2160,23
6481,2161,33
6482,2161,3
6483,2161,35
6484,2162,33
6485,2162,12
6486,2162,14
6487,2163,32
6488,2163,26
6489,2163,35
6490,2164,9
6491,2164,4
6492,2164,30
6493,2165,27
6494,2165,20
6495,2165,14
6496,2166,24
6497,2166,9
6498,2166,14
6499,2167,17
6500,2167,27
6501,2167,33
6502,2168,8
6503,2168,25
6504,2168,29
6505,2169,17
6506,2169,18
6507,2169,38
6508,2170,20
6509,2170,7
6510,2170,23
6511,2171,16
6512,2171,27
6513,2171,22
6514,2172,8
6515,2172,9
6516,2172,34
6517,2173,32
6518,2173,1
6519,2173,38
6520,2174,35
6521,2174,13
6522,2174,23
6523,2175,25
6524,2175,10
6525,2175,35
6526,2176,2
6527,2176,37
6528,2176,30
6529,2177,9
6530,2177,18
6531,2177,15
6532,2178,2
6533,2178,26
6534,2178,19
6535,2179,26
6536,2179,28
6537,2179,7
6538,2180,10
6539,2180,2
6540,2180,7
6541,2181,24
6542,2181,35
6543,2181,15
6544,2182,24
6545,2182,35
6546,2182,31
6547,2183,24
6548,2183,17
6549,2183,27
6550,2184,1
6551,2184,28
6552,2184,14
6553,2185,14
6554,2185,6
6555,2185,30
6556,2186,3
6557,2186,11
6558,2186,7
6559,2187,26
6560,2187,3
6561,2187,15
6562,2188,33
6563,2188,2
6564,2188,29
6565,2189,17
6566,2189,20
6567,2189,7
6568,2190,12
6569,2190,7
6570,2190,39
6571,2191,16
6572,2191,1
6573,2191,30
6574,2192,17
6575,2192,3
6576,2192,22
6577,2193,13
6578,2193,21
6579,2193,38
6580,2194,17
6581,2194,2
6582,2194,29
6583,2195,2
6584,2195,20
6585,2195,7
6586,2196,33
6587,2196,6
6588,2196,30
6589,2197,32
6590,2197,10
6591,2197,15
6592,2198,17
6593,2198,12
6594,2198,1
6595,2199,26
6596,2199,34
6597,2199,21
6598,2200,8
6599,2200,3
6600,2200,30
6601,2201,17
6602,2201,20
6603,2201,6
6604,2202,5
6605,2202,37
6606,2202,14
6607,2203,10
6608,2203,23
6609,2203,39
6610,2204,1
6611,2204,11
6612,2204,29
6613,2205,25
6614,2205,18
6615,2205,7
6616,2206,2
6617,2206,3
6618,2206,31
6619,2207,25
6620,2207,20
6621,2207,14
6622,2208,9
6623,2208,35
6624,2208,31
6625,2209,25
6626,2209,20
6627,2209,12
6628,2210,26
6629,2210,36
6630,2210,7
6631,2211,10
6632,2211,20
6633,2211,34
6634,2212,26
6635,2212,19
6636,2212,31
6637,2213,25
6638,2213,35
6639,2213,13
6640,2214,38
6641,2214,28
6642,2214,36
6643,2215,16
6644,2215,17
6645,2215,29
6646,2216,21
6647,2216,14
6648,2216,23
6649,2217,4
6650,2217,29
6651,2217,22
6652,2218,25
6653,2218,36
6654,2218,38
6655,2219,1
6656,2219,35
6657,2219,20
6658,2220,34
6659,2220,35
6660,2220,5
6661,2221,8
6662,2221,28
6663,2221,7
6664,2222,2
6665,2222,18
6666,2222,12
6667,2223,8
6668,2223,38
6669,2223,14
6670,2224,8
6671,2224,11
6672,2224,20
6673,2225,24
6674,2225,17
6675,2225,9
6676,2226,7
6677,2226,22
6678,2226,39
6679,2227,29
6680,2227,21
6681,2227,5
6682,2228,35
6683,2228,21
6684,2228,14
6685,2229,1
6686,2229,3
6687,2229,14
6688,2230,36
6689,2230,6
6690,2230,7
6691,2231,16
6692,2231,14
6693,2231,31
6694,2232,21
6695,2232,13
6696,2232,30
6697,2233,17
6698,2233,3
6699,2233,21
6700,2234,26
6701,2234,28
6702,2234,29
6703,2235,8
6704,2235,34
6705,2235,12
6706,2236,12
6707,2236,30
6708,2236,14
6709,2237,12
6710,2237,20
6711,2237,30
6712,2238,35
6713,2238,13
6714,2238,15
6715,2239,26
6716,2239,18
6717,2239,37
6718,2240,25
6719,2240,4
6720,2240,15
6721,2241,28
6722,2241,6
6723,2241,7
6724,2242,33
6725,2242,4
6726,2242,13
6727,2243,33
6728,2243,26
6729,2243,29
6730,2244,3
6731,2244,15
6732,2244,31
6733,2245,18
6734,2245,38
6735,2245,30
6736,2246,33
6737,2246,3
6738,2246,38
6739,2247,16
6740,2247,25
6741,2247,38
6742,2248,3
6743,2248,27
6744,2248,23
6745,2249,32
6746,2249,16
6747,2249,10
6748,2250,35
6749,2250,19
6750,2250,6
6751,2251,11
6752,2251,37
6753,2251,7
6754,2252,8
6755,2252,4
6756,2252,21
6757,2253,18
6758,2253,2
6759,2253,27
6760,2254,32
6761,2254,11
6762,2254,39
6763,2255,24
6764,2255,9
6765,2255,25
6766,2256,24
6767,2256,25
6768,2256,35
6769,2257,35
6770,2257,28
6771,2257,31
6772,2258,10
6773,2258,37
6774,2258,7
6775,2259,35
6776,2259,12
6777,2259,29
6778,2260,18
6779,2260,23
6780,2260,7
6781,2261,2
6782,2261,12
6783,2261,28
6784,2262,29
6785,2262,4
6786,2262,5
6787,2263,16
6788,2263,26
6789,2263,30
6790,2264,9
6791,2264,26
6792,2264,6
6793,2265,9
6794,2265,2
6795,2265,30
6796,2266,9
6797,2266,29
6798,2266,22
6799,2267,34
6800,2267,12
6801,2267,38
6802,2268,1
6803,2268,10
6804,2268,19
6805,2269,16
6806,2269,12
6807,2269,29
6808,2270,8
6809,2270,24
6810,2270,18
6811,2271,3
6812,2271,12
6813,2271,23
6814,2272,18
6815,2272,20
6816,2272,30
6817,2273,27
6818,2273,34
6819,2273,3
6820,2274,17
6821,2274,4
6822,2274,9
6823,2275,32
6824,2275,34
6825,2275,23
6826,2276,9
6827,2276,27
6828,2276,20
6829,2277,25
6830,2277,13
6831,2277,31
6832,2278,19
6833,2278,7
6834,2278,23
6835,2279,9
6836,2279,5
6837,2279,23
6838,2280,26
6839,2280,37
6840,2280,23
6841,2281,9
6842,2281,19
6843,2281,38
6844,2282,24
6845,2282,35
6846,2282,6
6847,2283,1
6848,2283,22
6849,2283,31
6850,2284,2
6851,2284,20
6852,2284,21
6853,2285,32
6854,2285,27
6855,2285,38
6856,2286,32
6857,2286,2
6858,2286,3
6859,2287,33
6860,2287,28
6861,2287,14
6862,2288,8
6863,2288,13
6864,2288,15
6865,2289,18
6866,2289,4
6867,2289,5
6868,2290,26
6869,2290,12
6870,2290,28
6871,2291,19
6872,2291,20
6873,2291,39
6874,2292,25
6875,2292,14
6876,2292,30
6877,2293,9
6878,2293,20
6879,2293,29
6880,2294,26
6881,2294,6
6882,2294,7
6883,2295,34
6884,2295,18
6885,2295,15
6886,2296,35
6887,2296,22
6888,2296,7
6889,2297,24
6890,2297,3
6891,2297,23
6892,2298,17
6893,2298,20
6894,2298,6
6895,2299,28
6896,2299,6
6897,2299,36
6898,2300,9
6899,2300,34
6900,2300,28
6901,2301,12
6902,2301,7
6903,2301,39
6904,2302,8
6905,2302,25
6906,2302,14
6907,2303,16
6908,2303,24
6909,2303,39
6910,2304,27
6911,2304,37
6912,2304,6
6913,2305,33
6914,2305,31
6915,2305,39
6916,2306,16
6917,2306,24
6918,2306,2
6919,2307,33
6920,2307,2
6921,2307,13
6922,2308,24
6923,2308,28
6924,2308,20
6925,2309,32
6926,2309,30
6927,2309,31
6928,2310,24
6929,2310,1
6930,2310,31
6931,2311,16
6932,2311,37
6933,2311,22
6934,2312,17
6935,2312,18
6936,2312,3
6937,2313,18
6938,2313,12
6939,2313,7
6940,2314,8
6941,2314,29
6942,2314,39
6943,2315,34
6944,2315,6
6945,2315,7
6946,2316,11
6947,2316,19
6948,2316,37
6949,2317,28
6950,2317,23
6951,2317,39
6952,2318,33
6953,2318,37
6954,2318,30
6955,2319,20
6956,2319,13
6957,2319,39
6958,2320,38
6959,2320,17
6960,2320,14
6961,2321,16
6962,2321,11
6963,2321,28
6964,2322,17
6965,2322,19
6966,2322,30
6967,2323,19
6968,2323,27
6969,2323,31
6970,2324,16
6971,2324,33
6972,2324,17
6973,2325,16
6974,2325,32
6975,2325,23
6976,2326,28
6977,2326,4
6978,2326,23
6979,2327,18
6980,2327,37
6981,2327,39
6982,2328,1
6983,2328,21
6984,2328,38
6985,2329,32
6986,2329,9
6987,2329,15
6988,2330,25
6989,2330,21
6990,2330,7
6991,2331,20
6992,2331,5
6993,2331,6
6994,2332,26
6995,2332,15
6996,2332,23
6997,2333,17
6998,2333,20
6999,2333,29
7000,2334,32
7001,2334,26
7002,2334,21
7003,2335,16
7004,2335,1
7005,2335,31
7006,2336,32
7007,2336,38
7008,2336,15
7009,2337,9
7010,2337,34
7011,2337,12
7012,2338,11
7013,2338,22
7014,2338,6
7015,2339,34
7016,2339,29
7017,2339,22
7018,2340,8
7019,2340,25
7020,2340,6
7021,2341,18
7022,2341,27
7023,2341,31
7024,2342,26
7025,2342,34
7026,2342,29
7027,2343,24
7028,2343,4
7029,2343,30
7030,2344,27
7031,2344,30
7032,2344,7
7033,2345,14
7034,2345,22
7035,2345,7
7036,2346,21
7037,2346,6
7038,2346,7
7039,2347,16
7040,2347,11
7041,2347,13
7042,2348,16
7043,2348,28
7044,2348,7
7045,2349,8
7046,2349,33
7047,2349,32
7048,2350,8
7049,2350,27
7050,2350,11
7051,2351,2
7052,2351,26
7053,2351,36
7054,2352,24
7055,2352,20
7056,2352,7
7057,2353,1
7058,2353,26
7059,2353,5
7060,2354,10
7061,2354,20
7062,2354,7
7063,2355,26
7064,2355,12
7065,2355,28
7066,2356,18
7067,2356,11
7068,2356,37
7069,2357,8
7070,2357,18
7071,2357,35
7072,2358,35
7073,2358,38
7074,2358,15
7075,2359,24
7076,2359,13
7077,2359,31
7078,2360,26
7079,2360,20
7080,2360,15
7081,2361,25
7082,2361,2
7083,2361,31
7084,2362,5
7085,2362,6
7086,2362,14
7087,2363,1
7088,2363,18
7089,2363,38
7090,2364,25
7091,2364,14
7092,2364,15
7093,2365,25
7094,2365,13
7095,2365,5
7096,2366,31
7097,2366,29
7098,2366,39
7099,2367,24
7100,2367,17
7101,2367,26
7102,2368,8
7103,2368,18
7104,2368,14
7105,2369,33
7106,2369,3
7107,2369,21
7108,2370,25
7109,2370,19
7110,2370,7
7111,2371,16
7112,2371,1
7113,2371,34
7114,2372,10
7115,2372,27
7116,2372,31
7117,2373,11
7118,2373,35
7119,2373,38
7120,2374,28
7121,2374,36
7122,2374,7
7123,2375,11
7124,2375,35
7125,2375,22
7126,2376,18
7127,2376,37
7128,2376,6
7129,2377,17
7130,2377,36
7131,2377,20
7132,2378,16
7133,2378,20
7134,2378,29
7135,2379,24
7136,2379,35
7137,2379,13
7138,2380,24
7139,2380,31
7140,2380,23
7141,2381,33
7142,2381,27
7143,2381,28
7144,2382,25
7145,2382,26
7146,2382,28
7147,2383,18
7148,2383,36
7149,2383,12
7150,2384,26
7151,2384,38
7152,2384,15
7153,2385,16
7154,2385,12
7155,2385,38
7156,2386,33
7157,2386,36
7158,2386,25
7159,2387,8
7160,2387,33
7161,2387,15
7162,2388,19
7163,2388,3
7164,2388,23
7165,2389,16
7166,2389,9
7167,2389,23
7168,2390,19
7169,2390,5
7170,2390,22
7171,2391,16
7172,2391,24
7173,2391,28
7174,2392,36
7175,2392,5
7176,2392,31
7177,2393,10
7178,2393,28
7179,2393,38
7180,2394,24
7181,2394,9
7182,2394,34
7183,2395,16
7184,2395,18
7185,2395,26
7186,2396,36
7187,2396,21
7188,2396,31
7189,2397,9
7190,2397,10
7191,2397,15
7192,2398,32
7193,2398,17
7194,2398,30
7195,2399,24
7196,2399,17
7197,2399,22
7198,2400,11
7199,2400,3
7200,2400,37
7201,2401,19
7202,2401,21
7203,2401,22
7204,2402,28
7205,2402,29
7206,2402,31
7207,2403,18
7208,2403,37
7209,2403,15
7210,2404,18
7211,2404,6
7212,2404,39
7213,2405,33
7214,2405,5
7215,2405,31
7216,2406,25
7217,2406,10
7218,2406,12
7219,2407,10
7220,2407,35
7221,2407,7
7222,2408,27
7223,2408,35
7224,2408,11
7225,2409,16
7226,2409,33
7227,2409,27
7228,2410,25
7229,2410,18
7230,2410,7
7231,2411,18
7232,2411,28
7233,2411,29
7234,2412,32
7235,2412,16
7236,2412,13
7237,2413,32
7238,2413,4
7239,2413,5
7240,2414,25
7241,2414,34
7242,2414,28
7243,2415,9
7244,2415,13
7245,2415,39
7246,2416,2
7247,2416,11
7248,2416,22
7249,2417,1
7250,2417,20
7251,2417,13
7252,2418,19
7253,2418,20
7254,2418,29
7255,2419,8
7256,2419,1
7257,2419,36
7258,2420,27
7259,2420,9
7260,2420,35
7261,2421,9
7262,2421,35
7263,2421,22
7264,2422,33
7265,2422,36
7266,2422,15
7267,2423,17
7268,2423,30
7269,2423,31
7270,2424,32
7271,2424,35
7272,2424,23
7273,2425,4
7274,2425,21
7275,2425,6
7276,2426,1
7277,2426,18
7278,2426,12
7279,2427,9
7280,2427,18
7281,2427,30
7282,2428,27
7283,2428,14
7284,2428,22
7285,2429,33
7286,2429,10
7287,2429,15
7288,2430,11
7289,2430,28
7290,2430,23
7291,2431,23
7292,2431,30
7293,2431,6
7294,2432,7
7295,2432,6
7296,2432,39
7297,2433,18
7298,2433,28
7299,2433,30
7300,2434,17
7301,2434,28
7302,2434,25
7303,2435,33
7304,2435,13
7305,2435,30
7306,2436,8
7307,2436,9
7308,2436,15
7309,2437,8
7310,2437,34
7311,2437,39
7312,2438,11
7313,2438,12
7314,2438,7
7315,2439,18
7316,2439,34
7317,2439,15
7318,2440,9
7319,2440,35
7320,2440,30
7321,2441,37
7322,2441,6
7323,2441,31
7324,2442,19
7325,2442,13
7326,2442,14
7327,2443,16
7328,2443,37
7329,2443,21
7330,2444,24
7331,2444,34
7332,2444,30
7333,2445,17
7334,2445,37
7335,2445,30
7336,2446,37
7337,2446,20
7338,2446,28
7339,2447,3
7340,2447,28
7341,2447,22
7342,2448,9
7343,2448,28
7344,2448,4
7345,2449,2
7346,2449,19
7347,2449,14
7348,2450,18
7349,2450,38
7350,2450,6
7351,2451,32
7352,2451,38
7353,2451,30
7354,2452,17
7355,2452,35
7356,2452,12
7357,2453,9
7358,2453,11
7359,2453,38
7360,2454,5
7361,2454,20
7362,2454,29
7363,2455,16
7364,2455,32
7365,2455,21
7366,2456,26
7367,2456,21
7368,2456,39
7369,2457,8
7370,2457,17
7371,2457,34
7372,2458,18
7373,2458,38
7374,2458,15
7375,2459,8
7376,2459,32
7377,2459,29
7378,2460,34
7379,2460,2
7380,2460,20
7381,2461,11
7382,2461,22
7383,2461,31
7384,2462,25
7385,2462,26
7386,2462,23
7387,2463,25
7388,2463,2
7389,2463,31
7390,2464,34
7391,2464,37
7392,2464,7
7393,2465,25
7394,2465,1
7395,2465,14
7396,2466,27
7397,2466,5
7398,2466,39
7399,2467,25
7400,2467,34
7401,2467,7
7402,2468,24
7403,2468,32
7404,2468,28
7405,2469,24
7406,2469,23
7407,2469,39
7408,2470,21
7409,2470,38
7410,2470,23
7411,2471,25
7412,2471,27
7413,2471,13
7414,2472,9
7415,2472,3
7416,2472,39
7417,2473,8
7418,2473,32
7419,2473,37
7420,2474,11
7421,2474,37
7422,2474,23
7423,2475,25
7424,2475,36
7425,2475,38
7426,2476,10
7427,2476,4
7428,2476,30
7429,2477,34
7430,2477,11
7431,2477,20
7432,2478,4
7433,2478,20
7434,2478,37
7435,2479,16
7436,2479,12
7437,2479,4
7438,2480,33
7439,2480,18
7440,2480,21
7441,2481,1
7442,2481,10
7443,2481,11
7444,2482,16
7445,2482,22
7446,2482,23
7447,2483,8
7448,2483,11
7449,2483,36
7450,2484,1
7451,2484,11
7452,2484,17
7453,2485,29
7454,2485,37
7455,2485,14
7456,2486,18
7457,2486,36
7458,2486,28
7459,2487,4
7460,2487,13
7461,2487,23
7462,2488,16
7463,2488,20
7464,2488,22
7465,2489,1
7466,2489,4
7467,2489,15
7468,2490,35
7469,2490,13
7470,2490,6
7471,2491,16
7472,2491,28
7473,2491,21
7474,2492,10
7475,2492,27
7476,2492,34
7477,2493,33
7478,2493,37
7479,2493,9
7480,2494,32
7481,2494,36
7482,2494,38
7483,2495,3
7484,2495,12
7485,2495,14
7486,2496,26
7487,2496,2
7488,2496,12
7489,2497,1
7490,2497,27
7491,2497,30
7492,2498,24
7493,2498,29
7494,2498,6
7495,2499,8
7496,2499,28
7497,2499,29
7498,2500,26
7499,2500,12
7500,2500,13
7501,2501,2
7502,2501,36
7503,2501,30
7504,2502,4
7505,2502,39
7506,2502,15
7507,2503,4
7508,2503,39
7509,2503,31
7510,2504,24
7511,2504,2
7512,2504,31
7513,2505,2
7514,2505,13
7515,2505,31
7516,2506,16
7517,2506,13
7518,2506,15
7519,2507,36
7520,2507,13
7521,2507,22
7522,2508,26
7523,2508,7
7524,2508,31
7525,2509,9
7526,2509,3
7527,2509,20
7528,2510,8
7529,2510,1
7530,2510,2
7531,2511,9
7532,2511,10
7533,2511,38
7534,2512,8
7535,2512,12
7536,2512,31
7537,2513,17
7538,2513,5
7539,2513,31
7540,2514,36
7541,2514,22
7542,2514,15
7543,2515,18
7544,2515,37
7545,2515,31
7546,2516,34
7547,2516,5
7548,2516,23
7549,2517,16
7550,2517,17
7551,2517,21
7552,2518,11
7553,2518,28
7554,2518,22
7555,2519,25
7556,2519,12
7557,2519,38
7558,2520,27
7559,2520,22
7560,2520,6
7561,2521,20
7562,2521,37
7563,2521,14
7564,2522,26
7565,2522,5
7566,2522,31
7567,2523,10
7568,2523,35
7569,2523,37
7570,2524,32
7571,2524,36
7572,2524,14
7573,2525,21
7574,2525,37
7575,2525,23
7576,2526,1
7577,2526,29
7578,2526,25
7579,2527,24
7580,2527,36
7581,2527,21
7582,2528,1
7583,2528,20
7584,2528,29
7585,2529,5
7586,2529,27
7587,2529,29
7588,2530,9
7589,2530,6
7590,2530,14
7591,2531,33
7592,2531,3
7593,2531,30
7594,2532,17
7595,2532,39
7596,2532,15
7597,2533,10
7598,2533,13
7599,2533,14
7600,2534,18
7601,2534,11
7602,2534,21
7603,2535,9
7604,2535,28
7605,2535,13
7606,2536,17
7607,2536,3
7608,2536,21
7609,2537,4
7610,2537,37
7611,2537,36
7612,2538,11
7613,2538,22
7614,2538,23
7615,2539,34
7616,2539,36
7617,2539,38
7618,2540,2
7619,2540,11
7620,2540,15
7621,2541,10
7622,2541,3
7623,2541,7
7624,2542,33
7625,2542,10
7626,2542,20
7627,2543,23
7628,2543,22
7629,2543,14
7630,2544,17
7631,2544,27
7632,2544,21
7633,2545,23
7634,2545,21
7635,2545,7
7636,2546,26
7637,2546,10
7638,2546,6
7639,2547,24
7640,2547,2
7641,2547,20
7642,2548,34
7643,2548,21
7644,2548,38
7645,2549,34
7646,2549,12
7647,2549,20
7648,2550,16
7649,2550,33
7650,2550,11
7651,2551,18
7652,2551,3
7653,2551,23
7654,2552,3
7655,2552,4
7656,2552,7
7657,2553,32
7658,2553,35
7659,2553,22
7660,2554,24
7661,2554,1
7662,2554,5
7663,2555,33
7664,2555,2
7665,2555,11
7666,2556,24
7667,2556,18
7668,2556,4
7669,2557,2
7670,2557,37
7671,2557,39
7672,2558,9
7673,2558,19
7674,2558,31
7675,2559,26
7676,2559,19
7677,2559,39
7678,2560,2
7679,2560,37
7680,2560,22
7681,2561,10
7682,2561,27
7683,2561,22
7684,2562,9
7685,2562,26
7686,2562,19
7687,2563,25
7688,2563,27
7689,2563,22
7690,2564,17
7691,2564,5
7692,2564,22
7693,2565,24
7694,2565,13
7695,2565,29
7696,2566,34
7697,2566,3
7698,2566,37
7699,2567,17
7700,2567,30
7701,2567,23
7702,2568,29
7703,2568,13
7704,2568,22
7705,2569,15
7706,2569,20
7707,2569,39
7708,2570,2
7709,2570,20
7710,2570,30
7711,2571,17
7712,2571,26
7713,2571,13
7714,2572,25
7715,2572,38
7716,2572,22
7717,2573,32
7718,2573,35
7719,2573,5
7720,2574,35
7721,2574,29
7722,2574,7
7723,2575,34
7724,2575,4
7725,2575,28
7726,2576,20
7727,2576,21
7728,2576,31
7729,2577,32
7730,2577,30
7731,2577,39
7732,2578,27
7733,2578,21
7734,2578,22
7735,2579,27
7736,2579,31
7737,2579,7
7738,2580,8
7739,2580,25
7740,2580,23
7741,2581,3
7742,2581,29
7743,2581,23
7744,2582,3
7745,2582,5
7746,2582,22
7747,2583,10
7748,2583,27
7749,2583,39
7750,2584,19
7751,2584,36
7752,2584,5
7753,2585,25
7754,2585,19
7755,2585,33
7756,2586,18
7757,2586,4
7758,2586,6
7759,2587,20
7760,2587,13
7761,2587,39
7762,2588,27
7763,2588,35
7764,2588,6
7765,2589,1
7766,2589,15
7767,2589,39
7768,2590,5
7769,2590,13
7770,2590,30
7771,2591,24
7772,2591,2
7773,2591,23
7774,2592,32
7775,2592,1
7776,2592,14
7777,2593,34
7778,2593,22
7779,2593,7
7780,2594,10
7781,2594,36
7782,2594,15
7783,2595,8
7784,2595,13
7785,2595,22
7786,2596,27
7787,2596,20
7788,2596,36
7789,2597,34
7790,2597,35
7791,2597,20
7792,2598,24
7793,2598,2
7794,2598,3
7795,2599,32
7796,2599,3
7797,2599,4
7798,2600,8
7799,2600,1
7800,2600,38
7801,2601,25
7802,2601,10
7803,2601,22
7804,2602,24
7805,2602,32
7806,2602,36
7807,2603,9
7808,2603,26
7809,2603,14
7810,2604,18
7811,2604,2
7812,2604,36
7813,2605,18
7814,2605,14
7815,2605,39
7816,2606,13
7817,2606,21
7818,2606,22
7819,2607,2
7820,2607,20
7821,2607,39
7822,2608,32
7823,2608,8
7824,2608,6
7825,2609,16
7826,2609,21
7827,2609,39
7828,2610,16
7829,2610,34
7830,2610,14
7831,2611,25
7832,2611,22
7833,2611,6
7834,2612,32
7835,2612,26
7836,2612,31
7837,2613,19
7838,2613,4
7839,2613,38
7840,2614,33
7841,2614,2
7842,2614,27
7843,2615,29
7844,2615,13
7845,2615,31
7846,2616,20
7847,2616,12
7848,2616,5
7849,2617,10
7850,2617,20
7851,2617,31
7852,2618,32
7853,2618,13
7854,2618,6
7855,2619,17
7856,2619,36
7857,2619,22
7858,2620,8
7859,2620,5
7860,2620,38
7861,2621,34
7862,2621,29
7863,2621,22
7864,2622,3
7865,2622,36
7866,2622,14
7867,2623,19
7868,2623,37
7869,2623,15
7870,2624,2
7871,2624,27
7872,2624,21
7873,2625,17
7874,2625,29
7875,2625,23
7876,2626,16
7877,2626,2
7878,2626,3
7879,2627,13
7880,2627,34
7881,2627,5
7882,2628,28
7883,2628,13
7884,2628,38
7885,2629,8
7886,2629,17
7887,2629,31
7888,2630,16
7889,2630,1
7890,2630,34
7891,2631,34
7892,2631,26
7893,2631,21
7894,2632,19
7895,2632,13
7896,2632,38
7897,2633,16
7898,2633,12
7899,2633,5
7900,2634,24
7901,2634,1
7902,2634,9
7903,2635,32
7904,2635,14
7905,2635,39
7906,2636,24
7907,2636,26
7908,2636,39
7909,2637,1
7910,2637,10
7911,2637,30
7912,2638,17
7913,2638,12
7914,2638,13
7915,2639,1
7916,2639,26
7917,2639,13
7918,2640,27
7919,2640,4
7920,2640,30
7921,2641,11
7922,2641,13
7923,2641,7
7924,2642,16
7925,2642,29
7926,2642,38
7927,2643,33
7928,2643,11
7929,2643,25
7930,2644,16
7931,2644,25
7932,2644,17
7933,2645,17
7934,2645,13
7935,2645,6
7936,2646,17
7937,2646,34
7938,2646,27
7939,2647,32
7940,2647,17
7941,2647,14
7942,2648,32
7943,2648,19
7944,2648,37
7945,2649,17
7946,2649,19
7947,2649,38
7948,2650,18
7949,2650,35
7950,2650,6
7951,2651,8
7952,2651,36
7953,2651,31
7954,2652,8
7955,2652,25
7956,2652,34
7957,2653,32
7958,2653,25
7959,2653,14
7960,2654,33
7961,2654,34
7962,2654,20
7963,2655,16
7964,2655,9
7965,2655,13
7966,2656,1
7967,2656,28
7968,2656,14
7969,2657,1
7970,2657,19
7971,2657,21
7972,2658,17
7973,2658,34
7974,2658,27
7975,2659,24
7976,2659,18
7977,2659,35
7978,2660,13
7979,2660,18
7980,2660,37
7981,2661,1
7982,2661,36
7983,2661,25
7984,2662,18
7985,2662,23
7986,2662,31
7987,2663,1
7988,2663,4
